('https://image1.ljcdn.com/310000-inspection/0f2eeadd-e563-41cd-bab1-b2f6b9817a98.jpg.296x216.jpg', '赠送5平方 边套 户型全明 一手动迁 房东急售', '新凯城银杏苑  | 2室1厅 | 72.94平米 | 南 | 毛坯 | 有电梯', '低楼层(共15层)2012年建板楼  -  泗泾', '208.8万', '单价28627元/平米')
('https://image1.ljcdn.com/shfdfs-image/20161019/0728f385-5dca-432b-b484-d2d108b8a369.jpg.296x216.jpg', '二房二厅一卫，看房方便的，户型南北直通', '德邑小城(公寓)  | 2室2厅 | 84.68平米 | 南 | 精装 | 有电梯', '低楼层(共11层)2009年建板楼  -  松江新城', '299.5万', '单价35369元/平米')
('https://image1.ljcdn.com/310000-inspection/test-51846fe9-4bd7-4571-bec1-bdc34439c178.png.296x216.jpg', '小区景观位置，前无遮挡采光好，毛坯房随意装修', '荣盛名邸(公寓)  | 3室2厅 | 109.3平米 | 南 | 毛坯 | 有电梯', '高楼层(共14层)2006年建板楼  -  莘闵别墅', '360万', '单价32937元/平米')
('https://image1.ljcdn.com/310000-inspection/test-1345fbb2-42d6-4eea-8b37-b33789825881.png.296x216.jpg', '小区英式风格 装修三房 从来没有入住过 随时看房', '绿地蔷薇九里(公寓)  | 3室2厅 | 89.85平米 | 南 | 精装 | 有电梯', '中楼层(共11层)2011年建板楼  -  松江大学城', '380万', '单价42293元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170417/ce619b8b-0c5a-4671-90a1-299231fdec99.jpg.296x216.jpg', '九号线 近大润发 小户型 配套完善 生活便利', '人乐四村  | 2室1厅 | 52平米 | 南 | 精装 | 无电梯', '高楼层(共6层)1986年建板楼  -  松江老城', '160万', '单价30770元/平米')
('https://image1.ljcdn.com/shfdfs-image/20161116/f88c942d-a57d-48ab-b288-594e9cf2c078.jpg.296x216.jpg', '茸南苑正 三 房 ，配套设施齐全，户型紧凑得房率高', '茸南苑  | 2室2厅 | 80.86平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1997年建板楼  -  松江老城', '240万', '单价29681元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171207/327de88a-111c-47b6-a0c0-4705c5c29d1f.jpg.296x216.jpg', '精装两房+满五唯一+产权清晰+没有户口+南北通透', '昌鑫花园(公寓)  | 3室2厅 | 135平米 | 暂无数据 | 精装 | 无电梯', '中楼层(共5层)2006年建板楼  -  松江新城', '530万', '单价39260元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170709/d960f464-74ee-4591-9746-e972dd7e51eb.jpg.296x216.jpg', '两房朝南!厅中间，南北户型，临河景观！楼层视野好', '摩卡小城  | 2室2厅 | 88.09平米 | 南 | 精装 | 有电梯', '高楼层(共14层)2010年建板楼  -  九亭', '410万', '单价46544元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171019/440353a7-6339-46d6-b2ce-3f51f2792146.jpg.296x216.jpg', '青春驿站在家里可以看见地铁...................', '青春驿站  | 2室2厅 | 71.21平米 | 暂无数据 | 其他 | 有电梯', '高楼层(共13层)2007年建塔楼  -  九亭', '355万', '单价49853元/平米')
('https://image1.ljcdn.com/310000-inspection/ec19795f-b4f9-4aa9-adbb-b709b1d5be14.jpg.296x216.jpg', '精致小两房，带大花园，看房方便', '绿地蔷薇九里(公寓)  | 2室2厅 | 76.24平米 | 南 | 精装 | 有电梯', '低楼层(共11层)2012年建板楼  -  松江大学城', '330万', '单价43285元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_upload4bb19b41-fc51-4abe-93b3-afd9f3a788f5.jpg.296x216.jpg', '龙湖好望山(公寓) 4室2厅 886万', '龙湖好望山(公寓)  | 4室2厅 | 193.11平米 | 南 | 简装 | 有电梯', '高楼层(共17层)2012年建板楼  -  松江大学城', '886万', '单价45881元/平米')
('https://image1.ljcdn.com/310000-inspection/test-9672f10a-3d1f-4130-ba96-fa2c606b9236.png.296x216.jpg', '精装大三房，满两年，业主自住看房方便', '金地自在城(二期)  | 3室2厅 | 128.05平米 | 南 | 精装 | 有电梯', '低楼层(共18层)2014年建板楼  -  泗泾', '418万', '单价32644元/平米')
('https://image1.ljcdn.com/310000-inspection/test-17e95e1f-c7b6-4020-bc3f-49e121be8da2.png.296x216.jpg', '月厦70年产权，业主诚意出售满五', '月厦新天地  | 1室1厅 | 48平米 | 北 | 简装', '低楼层(共18层)2005年建板楼  -  松江老城', '122万', '单价25417元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_upload0e86b5a1-19cc-4487-ae56-4a791d3fa06d.jpg.296x216.jpg', '九龙仓叠加别墅看房方便，业主诚意，看中价格可谈，', '九龙仓兰宫  | 3室3厅 | 161.2平米 | 南 | 精装 | 无电梯', '低楼层(共3层)2014年建板楼  -  松江大学城', '690万', '单价42804元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160324/ab064ad8-c105-4764-92d6-6e15a12e0be9.jpg.296x216.jpg', '满五唯一 随时看房 精装修 靠河景观房 业主诚心出售', '绿波景园  | 4室2厅 | 135.77平米 | 南 北 | 精装 | 有电梯', '中楼层(共11层)板楼  -  泗泾', '405万', '单价29830元/平米')
('https://image1.ljcdn.com/310000-inspection/test-f271c9cb-dab1-4c7f-99b5-82ed627e9da2.png.296x216.jpg', '新南路壹号公寓 品质小区 人车分流 配套成熟 高区楼层', '新南路壹号(公寓)  | 3室2厅 | 104.21平米 | 南 | 精装 | 有电梯', '中楼层(共12层)2011年建板楼  -  莘闵别墅', '430万', '单价41263元/平米')
('https://image1.ljcdn.com/310000-inspection/test-13116f64-86ee-47e3-a03a-9943a9a56834.png.296x216.jpg', '华泽新苑 双南全明两房 精装修 沿河景观房 拎包入住', '华泽新苑  | 2室1厅 | 65.3平米 | 南 | 精装 | 有电梯', '高楼层(共18层)2007年建板楼  -  新桥', '200万', '单价30628元/平米')
('https://image1.ljcdn.com/310000-inspection/test-0bfecc6a-b849-4f5c-91a4-79c7ea76979c.png.296x216.jpg', '松江老城   三开间朝南 钥匙随时看房 户型方正', '松乐南苑  | 3室1厅 | 98.92平米 | 南 | 简装 | 无电梯', '中楼层(共6层)板楼  -  松江老城', '315万', '单价31844元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160911/598ffe14-5baa-4892-b6c4-55c134e3c324.jpg.296x216.jpg', '2005年现浇房+近上师校区+中间位置+随时可以看', '大江苑  | 2室2厅 | 90.63平米 | 南 | 精装 | 无电梯', '高楼层(共6层)2006年建板楼  -  松江新城', '320万', '单价35309元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_uploade3630f9a-b8e8-4dfb-b5f8-8b9eca0f6e73.jpg.296x216.jpg', '同润正气两房，业主诚心出售，小区环境优雅', '同润菲诗艾伦  | 2室2厅 | 84.18平米 | 南 | 精装 | 有电梯', '低楼层(共9层)2010年建板楼  -  泗泾', '305万', '单价36232元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171007/54b98d9b-2059-4a84-b177-7e1acb6c2a55.jpg.296x216.jpg', '东明大三房，地铁房，满五唯一，免个税。', '东明花苑  | 3室2厅 | 136.23平米 | 南 | 精装 | 有电梯', '中楼层(共7层)板楼  -  松江新城', '465万', '单价34134元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171130/722ceaed-bff5-4bcc-b20c-ddc6949ca3f2.jpg.296x216.jpg', '西南名苑 3室2厅 550万', '西南名苑  | 3室2厅 | 143.48平米 | 南 | 精装 | 无电梯', '高楼层(共4层)2005年建板楼  -  泗泾', '550万', '单价38333元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160814/6ac11012-a54f-4cc9-a25a-944d58647121.jpg.296x216.jpg', '米兰诺贵都大两房，近地铁，满二，有钥匙', '米兰诺贵都  | 2室2厅 | 89.26平米 | 南 | 毛坯 | 有电梯', '低楼层(共19层)2013年建板楼  -  泗泾', '328万', '单价36747元/平米')
('https://image1.ljcdn.com/shfdfs-image/20161212/a34bf467-ca2c-4e31-9928-d1f07d6d3d83.jpg.296x216.jpg', '高品质景观地铁F  双房朝南  无遮挡，龙湖自持物业', '龙湖好望山(公寓)  | 2室1厅 | 69平米 | 南 | 精装 | 有电梯', '高楼层(共19层)2013年建塔楼  -  松江大学城', '320万', '单价46377元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160620/51362f72-13ee-460c-bc9c-ba25ec0d0e08.jpg.296x216.jpg', '文翔名苑(公寓) 3室2厅 345万', '文翔名苑(公寓)  | 3室2厅 | 89.51平米 | 南 北 | 精装 | 无电梯', '低楼层(共5层)2009年建板楼  -  松江大学城', '345万', '单价38544元/平米')
('https://image1.ljcdn.com/310000-inspection/test-4252d9f9-98a2-4f7e-9c8c-33cfb1e08da7.png.296x216.jpg', '佘山家园 5层送6层平顶大阁楼  公寓的价格别墅般享受', '佘山家园  | 4室2厅 | 93.22平米 | 南 | 其他 | 无电梯', '高楼层(共5层)2013年建板楼  -  佘山', '230万', '单价24673元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_upload23bb3a04-2267-4241-8aa1-326612b8e8b8.JPG.296x216.jpg', '中式装修，满五唯一，房型正气，木材全部来自南洋', '达安圣芭芭花园   | 联排别墅 | 4室2厅 | 210.74平米 | 南 | 精装 | 无电梯', '3层2009年建板楼  -  莘闵别墅', '800万', '单价37962元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160524/99b3839d-cb7d-4696-8ecf-1c246d13a94c.jpg.296x216.jpg', '紧凑2房       户型很好       斜顶', '凤凰小区  | 2室1厅 | 72.43平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1994年建板楼  -  松江老城', '210万', '单价28994元/平米')
('https://image1.ljcdn.com/310000-inspection/test-d0af39e4-c1b8-4c3c-a8a8-7433666a7ed8.png.296x216.jpg', '绿地品质小区/电梯房/低总价/少税费/装修好/位置佳', '绿地诺丁山(公寓)  | 2室2厅 | 81.04平米 | 南 | 精装 | 有电梯', '中楼层(共11层)2010年建板楼  -  松江大学城', '305万', '单价37636元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_upload848966e2-b106-448d-b228-c9dbcf8e73da.jpg.296x216.jpg', '泗泾站  边套大二房 总价低  钥匙房   采光好', '塘和家园桂花锦苑  | 2室1厅 | 76.19平米 | 南 | 毛坯 | 有电梯', '高楼层(共14层)2013年建板楼  -  泗泾', '232万', '单价30451元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170315/07111efb-bbac-4ba5-8a65-a4c8c8b96aa2.jpg.296x216.jpg', '9号线出行方便、楼层佳、看房方便、配套齐全', '米兰诺贵都  | 2室2厅 | 89.36平米 | 暂无数据 | 精装 | 有电梯', '中楼层(共19层)2013年建板楼  -  泗泾', '369万', '单价41294元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170420/1d075086-065d-4ab4-ba91-d0175214dccf.jpg.296x216.jpg', '房东诚意上门降价+满五唯一+一手动迁省税+看房方便', '新凯一期  | 3室2厅 | 94.14平米 | 暂无数据 | 简装 | 无电梯', '低楼层(共6层)2006年建板楼  -  泗泾', '335万', '单价35586元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170212/2b0f53da-deb5-4a32-b563-bf3b984eb464.jpg.296x216.jpg', '润和欣苑 2室2厅 277.799988万', '润和欣苑  | 2室2厅 | 83.75平米 | 南 | 精装 | 有电梯', '低楼层(共18层)2011年建板楼  -  泗泾', '277.8万', '单价33171元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171221/3e46fca1-9117-4ae6-8980-d9d15796cf03.jpg.296x216.jpg', '满五减税+产权清晰+户型方正+南北直通+得房率高', '良隆园  | 2室2厅 | 70.74平米 | 南 | 简装 | 无电梯', '高楼层(共6层)2000年建板楼  -  九亭', '318万', '单价44954元/平米')
('https://image1.ljcdn.com/shfdfs-image/20180114/ea7259f7-bf02-446d-a83a-e790eb6658dc.jpg.296x216.jpg', '荣都公寓 2室2厅 330万', '荣都公寓  | 2室2厅 | 104平米 | 暂无数据 | 精装 | 无电梯', '高楼层(共6层)2007年建板楼  -  松江老城', '330万', '单价31731元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170514/3eb9ff1f-3bad-436b-b97e-f1c646603953.jpg.296x216.jpg', '新凯家园  楼层好  采光好  无增值税  好看房', '新凯城香樟苑  | 3室1厅 | 80.5平米 | 南 北 | 简装 | 有电梯', '中楼层(共14层)2011年建板楼  -  泗泾', '266万', '单价33044元/平米')
('https://image1.ljcdn.com/310000-inspection/94c46878-bf12-4d32-84fe-4cc7da220ea2.jpg.296x216.jpg', '商品房的一房，价格低，近泗泾公园', '鼓浪路291弄  | 1室1厅 | 65.27平米 | 南 | 精装 | 无电梯', '中楼层(共6层)2008年建板楼  -  泗泾', '178万', '单价27272元/平米')
('https://image1.ljcdn.com/310000-inspection/d89c2855-61cf-463b-b614-36f000d2af9d.jpg.296x216.jpg', '泰晤士小镇 精装住宅 满五税费低 房东诚心出售 价格低', '泰晤士小镇(公寓)  | 2室1厅 | 70.6平米 | 西南 | 精装 | 无电梯', '中楼层(共4层)2006年建板楼  -  松江新城', '340万', '单价48159元/平米')
('https://image1.ljcdn.com/310000-inspection/test-ef0f74d0-b672-4a5d-b2c6-30907339fef7.png.296x216.jpg', '送35万婚房装修、再送产权车位、景观位置景观房！', '上海源花城  | 2室2厅 | 96.21平米 | 南 北 | 精装 | 有电梯', '中楼层(共11层)2008年建板楼  -  九亭', '435万', '单价45214元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170725/290a7f48-3689-4e17-9209-405895f8239d.jpg.296x216.jpg', '带院子，装修施工中，图片不作为参考依据，中间位置', '人乐一村  | 2室1厅 | 52.88平米 | 南 | 其他 | 无电梯', '低楼层(共6层)1981年建板楼  -  松江老城', '175万', '单价33094元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160926/039998c8-eaaa-49b1-a1dc-8701322e5f34.jpg.296x216.jpg', '景怡花苑(公寓) 2室2厅 335万', '景怡花苑(公寓)  | 2室2厅 | 103.2平米 | 南 北 | 毛坯 | 无电梯', '中楼层(共5层)2004年建板楼  -  松江新城', '335万', '单价32462元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160504/b8311d1c-fa1d-495d-92e4-d45f7f2b9d47.jpg.296x216.jpg', '嘉和舒适三房，价格可谈，满五唯一精装修', '嘉和阳光城  | 3室2厅 | 134.91平米 | 南 | 精装 | 有电梯', '低楼层(共28层)2006年建板楼  -  九亭', '630万', '单价46698元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171209/87c33c5f-b874-4f5c-9afc-c4f703084141.jpg.296x216.jpg', '维罗纳贵都 婚装一房 改了两房 诚意出售 采光好视野佳', '维罗纳贵都  | 2室1厅 | 60.12平米 | 暂无数据 | 精装 | 有电梯', '低楼层(共8层)2006年建板楼  -  松江老城', '226万', '单价37592元/平米')
('https://image1.ljcdn.com/310000-inspection/1b13430f-8240-491e-bddf-02de4ba560ae.jpg.296x216.jpg', '近地铁，新凯家园玉兰苑，价格可谈看房随时', '新凯城玉兰苑  | 2室1厅 | 71.4平米 | 南 北 | 简装 | 有电梯', '高楼层(共11层)2012年建板楼  -  泗泾', '240万', '单价33614元/平米')
('https://image1.ljcdn.com/shfdfs-image/20161213/6d83cd8d-d5e2-452e-9370-709716937d6e.jpg.296x216.jpg', '祥和公寓，地铁9号线，3房2厅1卫，精装修，南北通。', '祥和公寓(松江)  | 3室2厅 | 106.23平米 | 南 | 精装 | 无电梯', '中楼层(共5层)2002年建板楼  -  泗泾', '390万', '单价36713元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170305/d5b5136d-85b0-4188-8165-3ed4207d6887.jpg.296x216.jpg', '满5唯1++无贷款+无户口+看中好谈业主急售', '象屿都城  | 2室2厅 | 87.21平米 | 南 | 精装 | 有电梯', '低楼层(共10层)2011年建板楼  -  九亭', '340万', '单价38987元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_upload0712430d-1528-4e93-a9b8-51b252df9562.JPG.296x216.jpg', '精装修140平大三房 南北格局  满五年唯一 税费少', '欣德花苑  | 3室2厅 | 140.69平米 | 南 | 精装 | 无电梯', '高楼层(共6层)2004年建板楼  -  新桥', '345万', '单价24522元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_upload2a372424-cb89-4594-880a-489f8f765fda.jpg.296x216.jpg', '房东置换 一手动迁 满五唯一 看房方便', '新凯一期  | 2室2厅 | 78.44平米 | 南 北 | 精装 | 无电梯', '低楼层(共4层)2006年建板楼  -  泗泾', '245万', '单价31235元/平米')
('https://image1.ljcdn.com/310000-inspection/7670d5b6-2a2e-4b1c-a8a2-4ace03b8bc02.jpg.296x216.jpg', '玉乐小区 3室2厅 435万', '玉乐小区  | 3室2厅 | 133.58平米 | 南 | 精装 | 无电梯', '低楼层(共6层)2004年建板楼  -  松江老城', '435万', '单价32565元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170523/5cb8ffb2-9486-44d3-8670-624acf69af42.jpg.296x216.jpg', '一手动迁高楼层 边套2房 配套成熟 着急卖房价格可谈', '新凯城锦昌苑  | 2室1厅 | 69.87平米 | 南 | 毛坯 | 有电梯', '高楼层(共13层)板楼  -  泗泾', '237万', '单价33921元/平米')
('https://image1.ljcdn.com/310000-inspection/ceeb2c99-431c-44fe-a419-f5927b1bb7d0.jpg.296x216.jpg', '户型正气，精装修，环境优美，诚心出售', '江秋新苑(公寓)  | 2室1厅 | 75.8平米 | 南 北 | 精装 | 无电梯', '低楼层(共6层)2013年建板楼  -  佘山', '218万', '单价28760元/平米')
('https://image1.ljcdn.com/310000-inspection/test-2e449c8e-2c60-489c-aac5-90d1a94aaf68.png.296x216.jpg', '06年二期，双阳台南北通2房，带飘窗，赠家电家具', '荣盛名邸(公寓)  | 2室2厅 | 93.42平米 | 南 | 精装 | 有电梯', '中楼层(共18层)2006年建板楼  -  莘闵别墅', '310万', '单价33184元/平米')
('https://image1.ljcdn.com/310000-inspection/test-8635398b-88b0-49f2-bd83-8627bb232e19.png.296x216.jpg', '2011年小区，精装修，业主自住，保养好，家具家电全送', '象屿名城  | 3室2厅 | 128平米 | 南 | 精装 | 有电梯', '中楼层(共18层)2011年建板楼  -  九亭', '600万', '单价46875元/平米')
('https://image1.ljcdn.com/310000-inspection/3b22f3c7-2461-4d54-9e6a-e6b8241baeaf.jpg.296x216.jpg', '一手动迁，实用三房，小区中间位置，采光好，双阳卧室', '新凯城紫荆苑  | 3室1厅 | 83.53平米 | 南 北 | 毛坯 | 有电梯', '中楼层(共17层)2014年建板楼  -  泗泾', '265万', '单价31726元/平米')
('https://image1.ljcdn.com/310000-inspection/test-b18f299a-be0d-4974-b3d2-5fdace2beaf5.png.296x216.jpg', '东明花苑+地铁+2房2厅2卫+精装拎包入住', '东明花苑  | 2室2厅 | 110.8平米 | 南 | 精装 | 有电梯', '低楼层(共7层)板楼  -  松江新城', '388万', '单价35019元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170515/fa4e4821-4a79-43ef-aa9c-8b4030b0f7dd.jpg.296x216.jpg', '满五年唯一，免增值税和个税，业主诚意出售', '华泽新苑  | 2室1厅 | 73.7平米 | 南 | 精装 | 有电梯', '低楼层(共18层)2007年建板楼  -  新桥', '210万', '单价28494元/平米')
